date,value,n
2010-07-23,0.608684958772846,20
2010-07-26,0.6189244972799622,20
2010-07-27,0.6106468455859991,20
2010-07-28,0.604630306200797,20
2010-07-29,0.5987091904505524,20
2010-07-30,0.6008624268683198,20
2010-08-02,0.6144193373113878,20
2010-08-03,0.6143600696703793,20
2010-08-04,0.6222981344318376,20
2010-08-05,0.6188046622428007,20
2010-08-06,0.6150884531322564,20
2010-08-09,0.6208801646100013,20
2010-08-10,0.6138780251565789,20
2010-08-11,0.5946486254786735,20
2010-08-12,0.5864894297116854,20
2010-08-13,0.5841308380470079,20
2010-08-16,0.584289442583912,20
2010-08-17,0.5965345083047714,20
2010-08-18,0.6000485497305527,20
2010-08-19,0.5900696764995464,20
2010-08-20,0.5961818413686207,20
2010-08-23,0.587993998120507,20
2010-08-24,0.5758628032805688,20
2010-08-25,0.5781746999344494,20
2010-08-26,0.5721267747299204,20
2010-08-27,0.5846903045437077,20
2010-08-30,0.5725467325319143,20
2010-08-31,0.5728655535102972,20
2010-09-01,0.595757178474538,20
2010-09-02,0.6084729804194557,20
2010-09-03,0.6167492488246761,20
2010-09-07,0.6122133958460657,20
2010-09-08,0.6204645262963165,20
2010-09-09,0.6158201380940093,20
2010-09-10,0.6179792742675148,20
2010-09-13,0.6283676917465071,20
2010-09-14,0.6287001740660955,20
2010-09-15,0.6295486758871212,20
2010-09-16,0.6282550819778342,20
2010-09-17,0.6333510350339113,20
2010-09-20,0.6465389878667067,20
2010-09-21,0.6425168733863751,20
2010-09-22,0.6346765147712295,20
2010-09-23,0.6297490869007559,20
2010-09-24,0.6453797215170877,20
2010-09-27,0.6382518137515193,20
2010-09-28,0.6435908451022142,20
2010-09-29,0.6411845565126049,20
2010-09-30,0.6352437042911571,20
2010-10-01,0.6345255219649777,20
2010-10-04,0.6301718181049111,20
2010-10-05,0.6447561099096129,20
2010-10-06,0.6314015522881827,20
2010-10-07,0.6323265869709781,20
2010-10-08,0.6403818934117435,20
2010-10-11,0.635710435803934,20
2010-10-12,0.6431117446131941,20
2010-10-13,0.651113349020983,20
2010-10-14,0.6517552610998996,20
2010-10-15,0.6540907614181045,20
2010-10-18,0.6506422769223835,20
2010-10-19,0.6403347825648201,20
2010-10-20,0.6512966453771032,20
2010-10-21,0.6528115541392041,20
2010-10-22,0.6624959597737324,20
2010-10-25,0.6666193832223393,20
2010-10-26,0.6638842748764778,20
2010-10-27,0.6627825795424931,20
2010-10-28,0.66511436698062,20
2010-10-29,0.6706620166378104,20
2010-11-01,0.6706885055708551,20
2010-11-02,0.6798836020074681,20
2010-11-03,0.6812962521876518,20
2010-11-04,0.692481040646228,20
2010-11-05,0.693437929010968,20
2010-11-08,0.6976854762888792,20
2010-11-09,0.6925455216243271,20
2010-11-10,0.6981372862635821,20
2010-11-11,0.696148571234708,20
2010-11-12,0.6868787324261684,20
2010-11-15,0.6836207905737955,20
2010-11-16,0.667771116750142,20
2010-11-17,0.6686224238587042,20
2010-11-18,0.6868152211950562,20
2010-11-19,0.697668790846017,20
2010-11-22,0.7045608067489504,20
2010-11-23,0.6949393015695751,20
2010-11-24,0.7086187322601185,20
2010-11-26,0.7064589721105204,20
2010-11-29,0.7015966687475845,20
