date,value,n
2011-10-10,0.7796802338992771,20
2011-10-11,0.7846369515338706,20
2011-10-12,0.7901489123236154,20
2011-10-13,0.7916200067401723,20
2011-10-14,0.814317436805427,20
2011-10-17,0.7964723034584671,20
2011-10-18,0.8075412681988244,20
2011-10-19,0.7948808518023626,20
2011-10-20,0.7982944260530621,20
2011-10-21,0.811005586927474,20
2011-10-24,0.8301630839937271,20
2011-10-25,0.8141041996804377,20
2011-10-26,0.8192162073999,20
2011-10-27,0.8506087414492363,20
2011-10-28,0.8542083760634157,20
2011-10-31,0.8338252001924434,20
2011-11-01,0.8089855306616804,20
2011-11-02,0.8234935609887044,20
2011-11-03,0.8406451913364552,20
2011-11-04,0.8375610690795078,20
2011-11-07,0.838606502201846,20
2011-11-08,0.8489742310507975,20
2011-11-09,0.8205508791727981,20
2011-11-10,0.8268014888511958,20
2011-11-11,0.8452578321810045,20
2011-11-14,0.8370872284166663,20
2011-11-15,0.8447231180943253,20
2011-11-16,0.8264284372745827,20
2011-11-17,0.8152818510176092,20
2011-11-18,0.81088549305727,20
2011-11-21,0.8013018030991872,20
2011-11-22,0.8014412630901119,20
2011-11-23,0.7787787608921353,20
2011-11-25,0.7756965633669224,20
2011-11-28,0.8019238045816478,20
2011-11-29,0.8021406306070972,20
2011-11-30,0.8371441389012277,20
2011-12-01,0.8384452033004706,20
2011-12-02,0.8373295177648801,20
2011-12-05,0.8427350030906483,20
2011-12-06,0.8406429567123069,20
2011-12-07,0.8400830000393206,20
2011-12-08,0.8210527474033733,20
2011-12-09,0.8352808971886838,20
2011-12-12,0.8240647657252992,20
2011-12-13,0.8151531903150131,20
2011-12-14,0.8029455851882285,20
2011-12-15,0.804196725642418,20
2011-12-16,0.8061013531886466,20
2011-12-19,0.7991392734996196,20
2011-12-20,0.8244315338788281,20
2011-12-21,0.8265063625626147,20
2011-12-22,0.8338761318279061,20
2011-12-23,0.8438049953586194,20
2011-12-27,0.8469020025611447,20
2011-12-28,0.8331985866212244,20
2011-12-29,0.8430100486829978,20
2011-12-30,0.8381033894744275,20
2012-01-03,0.8468096516141388,20
2012-01-04,0.8463915433734093,20
2012-01-05,0.8500017107544862,20
2012-01-06,0.8470595031242438,20
2012-01-09,0.8479885651579585,20
2012-01-10,0.8550131353887656,20
2012-01-11,0.848246338028565,20
2012-01-12,0.848392392243084,20
2012-01-13,0.8455065847002967,20
2012-01-17,0.8503690483639635,20
2012-01-18,0.8601847967833495,20
2012-01-19,0.861719609276451,20
2012-01-20,0.856564819296661,20
2012-01-23,0.8578889241260734,20
2012-01-24,0.8603495970523511,20
2012-01-25,0.8673897935900964,20
2012-01-26,0.8592980817555222,20
2012-01-27,0.8574886487106983,20
2012-01-30,0.8547931349436234,20
2012-01-31,0.8597404575502643,20
2012-02-01,0.8670599637366079,20
2012-02-02,0.8709859347555926,20
2012-02-03,0.8833967506110602,20
2012-02-06,0.8816119570317767,20
2012-02-07,0.8844001352044777,20
2012-02-08,0.8835250801671835,20
2012-02-09,0.8863155110126387,20
2012-02-10,0.8828021464012167,20
2012-02-13,0.8889366145437271,20
2012-02-14,0.8912741305763989,20
2012-02-15,0.8867566384626795,20
2012-02-16,0.8899858569707794,20
2012-02-17,0.897534734629444,20
2012-02-21,0.8991749875725789,20
2012-02-22,0.9000452168442212,20
2012-02-23,0.904062191639271,20
2012-02-24,0.9093814135821493,20
2012-02-27,0.9138881993089745,20
