date,spy
2007-10-15,1.0924314162372928
2007-10-16,1.0837627071438518
2007-10-17,1.0870760140847873
2007-10-18,1.0831280959675333
2007-10-19,1.0547983766685896
2007-10-22,1.0609286410567569
2007-10-23,1.0695267272763442
2007-10-24,1.0675542602502637
2007-10-25,1.070090715578809
2007-10-26,1.0826357252272862
2007-10-29,1.086229534286908
2007-10-30,1.0786888017983964
2007-10-31,1.089893966220383
2007-11-01,1.0643821990570355
2007-11-02,1.0655807985358186
2007-11-05,1.0574760777448424
2007-11-06,1.07171205761235
2007-11-07,1.0423946127678196
2007-11-08,1.0371088388008036
2007-11-09,1.022872858933296
2007-11-12,1.0127240535540214
2007-11-13,1.0435922175582388
2007-11-14,1.0407026478604253
2007-11-15,1.0256918057572562
2007-11-16,1.0274533988501402
2007-11-19,1.013146796108779
2007-11-20,1.019348678059164
2007-11-21,0.998488073686514
2007-11-23,1.0157548689995424
2007-11-26,0.993343545467205
2007-11-27,1.0047605785107525
2007-11-28,1.0368969701792428
2007-11-29,1.0372490898601467
2007-11-30,1.0476793920464718
2007-12-03,1.040773270734279
2007-12-04,1.0314709451528836
2007-12-05,1.0487367457775478
2007-12-06,1.063748582569081
2007-12-07,1.0635367139475203
2007-12-10,1.0717826804862036
2007-12-11,1.0423946127678196
2007-12-12,1.0526836692064376
2007-12-13,1.0504983388704319
2007-12-14,1.0371784669862931
2007-12-17,1.022379493504685
2007-12-18,1.0280870153380945
2007-12-19,1.0280870153380945
2007-12-20,1.034571388783894
2007-12-21,1.0494847514273777
2007-12-24,1.0572791294487436
2007-12-26,1.0595460242306085
2007-12-27,1.0462261523464698
2007-12-28,1.0436051485069726
2007-12-31,1.0358823880478245
2008-01-02,1.026812819543637
2008-01-03,1.0263174647382973
2008-01-04,1.001166769451131
2008-01-07,1.0003153162114309
2008-01-08,0.9841625718662342
2008-01-09,0.9945063361648795
2008-01-10,1.0010245290150594
2008-01-11,0.9929476594982791
2008-01-14,1.000953906141206
2008-01-15,0.9789195694988759
2008-01-16,0.9704885909244633
2008-01-17,0.9453369009489326
2008-01-18,0.9356307318916983
2008-01-22,0.9261374261443889
2008-01-23,0.9483836314082797
2008-01-24,0.9563898780512065
2008-01-25,0.9425746513617284
2008-01-28,0.9581604233393677
2008-01-29,0.9629080709013866
2008-01-30,0.9558229056836491
2008-01-31,0.9732518352000318
2008-02-01,0.9889092247398888
2008-02-04,0.9764398114070861
2008-02-05,0.9502964171325122
2008-02-06,0.9426452742355819
2008-02-07,0.9488789862136192
2008-02-08,0.9427865199832892
2008-02-11,0.9476037957307976
2008-02-12,0.9563898780512065
2008-02-13,0.9661676646706586
2008-02-14,0.9576650685340282
2008-02-15,0.9574522052241032
2008-02-19,0.960144826625818
2008-02-20,0.9629786937752401
2008-02-21,0.9549724471323133
2008-02-22,0.9608530447410826
2008-02-25,0.9729683490162532
2008-02-26,0.9802663775439154
2008-02-27,0.9792736785565082
2008-02-28,0.969708755246981
2008-02-29,0.9481011399128653
2008-03-03,0.9458332504426362
2008-03-04,0.9422195476157319
2008-03-05,0.9481717627867188
2008-03-06,0.928546561362325
2008-03-07,0.9189816380527981
2008-03-10,0.9068663337776275
2008-03-11,0.9394572980285276
2008-03-12,0.9306712157081185
2008-03-13,0.9327262418684226
2008-03-14,0.9182734199375335
2008-03-17,0.9089919828117851
2008-03-18,0.9467543318678258
2008-03-19,0.9233035589949669
2008-03-20,0.9404052360395487
2008-03-24,0.9592018620566176
2008-03-25,0.9601279169236278
2008-03-26,0.9483796526548232
2008-03-27,0.9453896194322319
2008-03-28,0.9363469075138758
2008-03-31,0.9396224162969741
2008-04-01,0.9726590009350071
2008-04-02,0.9732995802415103
2008-04-03,0.975719657031452
2008-04-04,0.9746523564167345
2008-04-07,0.9751506952871665
2008-04-08,0.9741540175463026
2008-04-09,0.9671056557980384
2008-04-10,0.9684584319732628
2008-04-11,0.9496618059561938
2008-04-14,0.9464569200469493
2008-04-15,0.948664133526966
2008-04-16,0.9743678755445918
2008-04-17,0.9757922692820339
2008-04-18,0.9859729046889609
2008-04-21,0.9864712435593929
2008-04-22,0.9821284341615771
2008-04-23,0.9805617999880637
2008-04-24,0.9848339865120257
2008-04-25,0.9939473213042354
2008-04-28,0.9941611793025245
2008-04-29,0.9902450912129228
2008-04-30,0.9844062705154475
2008-05-01,1.0047695307060296
2008-05-02,1.007546700618696
2008-05-05,1.0027055523504484
2008-05-06,1.011392165834444
2008-05-07,0.9933783595599499
2008-05-08,0.9908140529572085
2008-05-09,0.9889639325999163
2008-05-12,1.0000706228738536
2008-05-13,1.000212863309925
2008-05-14,1.0022778363538702
2008-05-15,1.0148089203652495
2008-05-16,1.0157349752322595
2008-05-19,1.0185111504565618
2008-05-20,1.0102522529691447
2008-05-21,0.9931645015616607
2008-05-22,0.993306741997732
2008-05-23,0.9799928382437781
2008-05-27,0.9872550579903316
2008-05-28,0.9918117253864365
2008-05-29,0.9967961087791194
2008-05-30,0.999287803131279
2008-06-02,0.9889639325999163
2008-06-03,0.9831967294646587
2008-06-04,0.9826983905942268
2008-06-05,1.002349453916088
2008-06-06,0.9703801698927725
2008-06-09,0.9727296238088606
2008-06-10,0.9678884755406131
2008-06-11,0.953648516919649
2008-06-12,0.9572801241371077
2008-06-13,0.9693834921519088
2008-06-16,0.9699534485845585
2008-06-17,0.9652545407523822
2008-06-18,0.9558557303996658
2008-06-19,0.9570662661388186
2008-06-20,0.9415312232677502
2008-06-23,0.9406011896472835
2008-06-24,0.9387401277179859
2008-06-25,0.9431774325103944
2008-06-26,0.9175602283804483
2008-06-27,0.9125509777786619
2008-06-30,0.9157717787017327
2008-07-01,0.9186334971253506
2008-07-02,0.9028915590745419
2008-07-03,0.9038215926950086
2008-07-07,0.894590884675831
2008-07-08,0.9104760578510752
2008-07-09,0.8929446754331867
2008-07-10,0.8965941870411999
2008-07-11,0.8861469751526847
2008-07-14,0.8781327710028448
2008-07-15,0.8657538743111782
2008-07-16,0.8870053912109336
2008-07-17,0.8958790061073865
2008-07-18,0.9014602025185509
2008-07-21,0.9019615254540753
2008-07-22,0.9121938846559373
2008-07-23,0.9171315176955059
2008-07-24,0.8980971611594086
2008-07-25,0.8978823084727555
2008-07-28,0.8847156185966937
2008-07-29,0.9036067400083553
2008-07-30,0.9197067658702528
2008-07-31,0.9075427218652395
2008-08-01,0.9027483239501064
2008-08-04,0.8943760319891777
2008-08-05,0.9184902620009151
2008-08-06,0.9225694789822348
2008-08-07,0.908830843296795
2008-08-08,0.9257176676547237
2008-08-11,0.9353064634849901
2008-08-12,0.9255744325302881
2008-08-13,0.9199932361191239
2008-08-14,0.9269341715240614
2008-08-15,0.9314420991903236
2008-08-18,0.9187051146875682
2008-08-19,0.9086876081723595
2008-08-20,0.9129090655897507
2008-08-21,0.9144836572701772
2008-08-22,0.9277209700200927
2008-08-25,0.9089014661706487
2008-08-26,0.9115493265959774
2008-08-27,0.9204229414924303
2008-08-28,0.9315853343147592
2008-08-29,0.9215668331111861
2008-09-02,0.9158424015755864
2008-09-03,0.9150556030795551
2008-09-04,0.8875067141464578
2008-09-05,0.8902978096962222
2008-09-08,0.9086876081723595
2008-09-09,0.8817106650486403
2008-09-10,0.8852885590944356
2008-09-11,0.8980971611594086
2008-09-12,0.9022470010145821
2008-09-15,0.8593142618417648
2008-09-16,0.8736964608988004
2008-09-17,0.8344122386456322
2008-09-18,0.8591710267173295
2008-09-19,0.8932918216722701
2008-09-22,0.8730678178526666
2008-09-23,0.8532038912208804
2008-09-24,0.8559392842222532
2008-09-25,0.8693258002267888
2008-09-26,0.8697574949768238
2008-09-29,0.8016014482662581
2008-09-30,0.8347802733403624
2008-10-01,0.8352835856526151
2008-10-02,0.804984383392683
2008-10-03,0.7941164183261384
2008-10-06,0.7536704000636599
2008-10-07,0.7199156504267213
2008-10-08,0.7017794974834384
2008-10-09,0.6527682177173891
2008-10-10,0.6369347683370801
2008-10-13,0.7294159189925796
2008-10-14,0.7186205661766168
2008-10-15,0.6478743509658423
2008-10-16,0.6748622356615671
2008-10-17,0.6708327530984542
2008-10-20,0.7111355362364971
2008-10-21,0.6899049077923887
2008-10-22,0.6523355282789902
2008-10-23,0.6598931704696919
2008-10-24,0.6264268804583524
2008-10-27,0.6041876380130105
2008-10-28,0.6747906180993494
2008-10-29,0.6698967513478026
2008-10-30,0.6930710008554319
2008-10-31,0.6968856307318916
2008-11-03,0.6989008693576302
2008-11-04,0.7226510434280939
2008-11-05,0.6922792289175801
2008-11-06,0.6539190721546939
2008-11-07,0.6755097777866194
2008-11-10,0.6666580460341774
2008-11-11,0.6460749597151212
2008-11-12,0.6176457715797641
2008-11-13,0.6561501581554499
2008-11-14,0.6234040225197445
2008-11-17,0.6151272206417729
2008-11-18,0.6267143453955876
2008-11-19,0.5865557920703444
2008-11-20,0.5430133089303121
2008-11-21,0.5723058865657389
2008-11-24,0.6119611275787296
2008-11-25,0.6164949171424593
2008-11-26,0.6403167087751407
2008-11-28,0.6483776632780949
2008-12-01,0.5909453518212744
2008-12-02,0.6136879065788688
2008-12-03,0.6284421190840909
2008-12-04,0.6139037539538862
2008-12-05,0.6328316788350209
2008-12-08,0.6549266914675631
2008-12-09,0.6441313386516003
2008-12-10,0.6485218930908946
2008-12-11,0.6329042910856029
2008-12-12,0.6404609385879403
2008-12-15,0.6315365945849165
2008-12-16,0.661259872282014
2008-12-17,0.6548550739053455
2008-12-18,0.6426204070264785
2008-12-19,0.6398561680625459
2008-12-22,0.6316569518769769
2008-12-23,0.6251268227664273
2008-12-24,0.6287554459187936
2008-12-26,0.6323830743827958
2008-12-29,0.6305687628066127
2008-12-30,0.6455149501661128
2008-12-31,0.6547297431714643
2009-01-02,0.6744643603159131
2009-01-05,0.6736656255595121
2009-01-06,0.6781646010304971
2009-01-07,0.6578490858813933
2009-01-08,0.6605337497761951
2009-01-09,0.6463853024847315
2009-01-12,0.6308592118089402
2009-01-13,0.6320200131298863
2009-01-14,0.6121401714842739
2009-01-15,0.6123580082360196
2009-01-16,0.6171464380209679
2009-01-20,0.5845693994071657
2009-01-21,0.6098185688423816
2009-01-22,0.6003859390852846
2009-01-23,0.6029979907295044
2009-01-26,0.6071339049475799
2009-01-27,0.6133009728052201
2009-01-28,0.6340511667694511
2009-01-29,0.6134461973063838
2009-01-30,0.6009668370899397
2009-02-02,0.5991525255137565
2009-02-03,0.6075695784510713
2009-02-04,0.6045944655539419
2009-02-05,0.6135914218075477
2009-02-06,0.6310770485606859
2009-02-09,0.6319474008793045
2009-02-10,0.6029979907295044
2009-02-11,0.6065530069429247
2009-02-12,0.6069886804464162
2009-02-13,0.6004585513358665
2009-02-17,0.5747747030855233
2009-02-18,0.5733960650128315
2009-02-19,0.5672289971551913
2009-02-20,0.561715439552788
2009-02-23,0.5416177611554299
2009-02-24,0.5621501183679153
2009-02-25,0.5577247498358764
2009-02-26,0.5486551813316887
2009-02-27,0.5363936578669902
2009-03-02,0.5122326775021385
2009-03-03,0.5083872122863906
2009-03-04,0.5204318936877076
2009-03-05,0.49917341396940335
2009-03-06,0.5000437662880219
2009-03-09,0.4941671474327093
2009-03-10,0.5236238486482185
2009-03-11,0.5270336403604751
2009-03-12,0.5477848290130701
2009-03-13,0.5520649730439453
2009-03-16,0.55039688065729
2009-03-17,0.5672289971551913
2009-03-18,0.5799261941233811
2009-03-19,0.5727435494459585
2009-03-20,0.5605466807249289
2009-03-23,0.6008106710167704
2009-03-24,0.5889728847951936
2009-03-25,0.59518471362922
2009-03-26,0.6073139435414884
2009-03-27,0.5963534724570791
2009-03-30,0.5757465136172837
2009-03-31,0.5810810273141425
2009-04-01,0.5923339367776076
2009-04-02,0.6096524558855709
2009-04-03,0.6157180655300694
2009-04-06,0.6108948216523763
2009-04-07,0.5966459108361349
2009-04-08,0.6030765711102711
2009-04-09,0.6270445819324805
2009-04-13,0.6271908011220084
2009-04-14,0.616375554538763
2009-04-15,0.622952434002427
2009-04-16,0.6320856625619193
2009-04-17,0.6363240296815007
2009-04-20,0.6096524558855709
2009-04-21,0.6215638490460939
2009-04-22,0.6177641394950961
2009-04-23,0.6238287544512304
2009-04-24,0.6332554160781426
2009-04-27,0.6272634133725904
2009-04-28,0.6252899516581455
2009-04-29,0.6385899297750015
2009-04-30,0.6388087612151112
2009-05-01,0.6422434201364713
2009-05-04,0.664092744743072
2009-05-05,0.6618268446495713
2009-05-06,0.6732995802415103
2009-05-07,0.663946525553544
2009-05-08,0.6794378021365906
2009-05-11,0.6667227007778462
2009-05-12,0.6647502337517656
2009-05-13,0.6480165914019137
2009-05-14,0.6535699365388824
2009-05-15,0.6482354228420236
2009-05-18,0.6666500885272644
2009-05-19,0.6658463803290429
2009-05-20,0.6613891817693516
2009-05-21,0.6518889132034934
2009-05-22,0.6505003282471602
2009-05-26,0.6671613583464301
2009-05-27,0.6552499651859072
2009-05-28,0.6643851831221278
2009-05-29,0.6761493624047585
2009-06-01,0.6925179541249726
2009-06-02,0.6931028308830843
2009-06-03,0.6843336582648656
2009-06-04,0.6907643185390018
2009-06-05,0.6909105377285295
2009-06-08,0.6880607555652813
2009-06-09,0.6915680267372232
2009-06-10,0.6898143911512523
2009-06-11,0.6928830047546103
2009-06-12,0.6947828595301092
2009-06-15,0.6788529253784789
2009-06-16,0.6696460898800405
2009-06-17,0.668988600871347
2009-06-18,0.673884456999622
2009-06-19,0.6763681938448685
2009-06-22,0.6560855034117811
2009-06-23,0.6566007519844033
2009-06-24,0.662258539399606
2009-06-25,0.6766616269122884
2009-06-26,0.6748980444426761
2009-06-29,0.6812182943083932
2009-06-30,0.6757067260827182
2009-07-01,0.6784988163208466
2009-07-02,0.6599807030457358
2009-07-06,0.6599070961067898
2009-07-07,0.6471203771858276
2009-07-08,0.6466797302405156
2009-07-09,0.6479280641375057
2009-07-10,0.6463853024847315
2009-07-13,0.6621123202100782
2009-07-14,0.6658593112777766
2009-07-15,0.6853333200708217
2009-07-16,0.6842312053633596
2009-07-17,0.6917271768754849
2009-07-20,0.6990749398213539
2009-07-21,0.7023086716931586
2009-07-22,0.7021624525036306
2009-07-23,0.717667654723775
2009-07-24,0.7206069588397954
2009-07-27,0.7227375813157737
2009-07-28,0.7193576302544413
2009-07-29,0.7175940477848289
2009-07-30,0.7250890246085901
2009-07-31,0.7261185270654703
2009-08-03,0.7380965643463903
2009-08-04,0.7400073606938945
2009-08-05,0.7378757435295522
2009-08-06,0.7340541508345435
2009-08-07,0.7436817395110111
2009-08-10,0.7421379831698729
2009-08-11,0.7328794238764994
2009-08-12,0.7407424353949907
2009-08-13,0.7464002228101936
2009-08-14,0.7406688284560446
2009-08-17,0.7224441482483538
2009-08-18,0.7281755426025026
2009-08-19,0.7345693994071657
2009-08-20,0.7421379831698729
2009-08-21,0.7566882845604472
2009-08-24,0.7566156723098653
2009-08-25,0.7580848270236935
2009-08-26,0.7581584339626394
2009-08-27,0.7598484094933058
2009-08-28,0.7597011956154136
2009-08-31,0.7529402988043845
2009-09-01,0.736332981876778
2009-09-02,0.7335408916386496
2009-09-03,0.7396403206875285
2009-09-04,0.750000994688364
2009-09-08,0.7564684584319732
2009-09-09,0.7622734597250681
2009-09-10,0.7700628643046133
2009-09-11,0.7699156504267212
2009-09-14,0.7736636361827839
2009-09-15,0.7768973680545885
2009-09-16,0.7886545845186703
2009-09-17,0.7874788628722621
2009-09-18,0.7879821751845146
2009-09-21,0.785987825014423
2009-09-22,0.7905653808661746
2009-09-23,0.7839944695326954
2009-09-24,0.7753556010901784
2009-09-25,0.7712206815604671
2009-09-28,0.7850279507430321
2009-09-29,0.7826655658782103
2009-09-30,0.7796377344977817
2009-10-01,0.7602930351920743
2009-10-02,0.7567489605506593
2009-10-05,0.7680456363021464
2009-10-06,0.7790468896094853
2009-10-07,0.781188453657469
2009-10-08,0.7871695147910159
2009-10-09,0.7919688861479698
2009-10-12,0.7950693297789801
2009-10-13,0.7934450036803469
2009-10-14,0.8071050589850198
2009-10-15,0.8100582887381383
2009-10-16,0.8040036206656455
2009-10-19,0.8106491336264348
2009-10-20,0.8063670002188315
2009-10-21,0.7991316370581096
2009-10-22,0.8072532675512761
2009-10-23,0.7980235542204627
2009-10-26,0.7893846857779457
2009-10-27,0.7857660095092207
2009-10-28,0.7709252591163188
2009-10-29,0.7874649372351642
2009-10-30,0.7646487755386236
2009-11-02,0.7702608072890762
2009-11-03,0.7726967990928442
2009-11-04,0.7746911492629359
2009-11-05,0.7889410547675413
2009-11-06,0.7910090118765791
2009-11-09,0.8090248075278016
2009-11-10,0.8091730160940577
2009-11-11,0.813307935623769
2009-11-12,0.8050371018759822
2009-11-13,0.8093938369108957
2009-11-16,0.8211341436727873
2009-11-17,0.822094017944178
2009-11-18,0.8215767799948276
2009-11-19,0.810870949131637
2009-11-20,0.8079913263174646
2009-11-23,0.8182545208586149
2009-11-24,0.819509817574154
2009-11-25,0.8223894403883263
2009-11-27,0.8090248075278016
2009-11-30,0.8117572164640817
2009-12-01,0.8217985955000299
2009-12-02,0.8214295661169354
2009-12-03,0.8150058686613484
2009-12-04,0.819657031452046
2009-12-07,0.8184017347365069
2009-12-08,0.8093202299719497
2009-12-09,0.812347066664014
2009-12-10,0.8169256172041299
2009-12-11,0.8203950902182345
2009-12-14,0.8260071219686871
2009-12-15,0.8221676248831241
2009-12-16,0.823422921598663
2009-12-17,0.8135287564406072
2009-12-18,0.8181311795014622
2009-12-21,0.8264457795372708
2009-12-22,0.8294149243042155
2009-12-23,0.8310482025981258
2009-12-24,0.834982195078282
2009-12-28,0.8367646766268128
2009-12-29,0.8355760240316709
2009-12-30,0.8352796068991585
2009-12-31,0.8272624186842262
2010-01-04,0.8412924980603577
2010-01-05,0.8435196053076571
2010-01-06,0.8441134342610459
2010-01-07,0.8476764079813793
2010-01-08,0.8504973441820677
2010-01-11,0.8516850020888456
2010-01-12,0.8437414208128593
2010-01-13,0.8508683629418903
2010-01-14,0.8531700718164998
2010-01-15,0.843593212246603
2010-01-19,0.8541349195297113
2010-01-20,0.8454493007340799
2010-01-21,0.8291921141106491
2010-01-22,0.8107078202399187
2010-01-25,0.814864622913641
2010-01-26,0.811450852447928
2010-01-27,0.8153102433007737
2010-01-28,0.8059571886128075
2010-01-29,0.7971969681898661
2010-02-01,0.8095947639604512
2010-02-02,0.8193934390355502
2010-02-03,0.8153102433007737
2010-02-04,0.7901456223765093
2010-02-05,0.7917779059820558
2010-02-08,0.7860624266417331
2010-02-09,0.7959357033441423
2010-02-10,0.794377026677542
2010-02-11,0.8026906320249865
2010-02-12,0.8020222014442875
2010-02-16,0.8146418127200746
2010-02-17,0.8185021982612847
2010-02-18,0.8233274315157061
2010-02-19,0.8250353114369268
2010-02-22,0.825183520003183
2010-02-23,0.8151620347345175
2010-02-24,0.8226599956233711
2010-02-25,0.8215459446555393
2010-02-26,0.8220651719816181
2010-03-01,0.8306025822109933
2010-03-02,0.8329032963972387
2010-03-03,0.8336463286052479
2010-03-04,0.8361698529850597
2010-03-05,0.8481220283685121
2010-03-08,0.8482702369347683
2010-03-09,0.8496807050351125
2010-03-10,0.8534664889490122
2010-03-11,0.8570304573577099
2010-03-12,0.8571040642966558
2010-03-15,0.8573268744902222
2010-03-16,0.8641564047983766
2010-03-17,0.8692790498736745
2010-03-18,0.8688334294865419
2010-03-19,0.8644349175403346
2010-03-22,0.8690562396801081
2010-03-23,0.875168599677721
2010-03-24,0.8709202856744982
2010-03-25,0.8695038494439691
2010-03-26,0.868981638052798
2010-03-29,0.8744981797202935
2010-03-30,0.8750939980504107
2010-03-31,0.8721129170230967
2010-04-01,0.878076073766089
2010-04-05,0.88523186185768
2010-04-06,0.8873187180456362
2010-04-07,0.8822497861420017
2010-04-08,0.8853064634849901
2010-04-09,0.8911204169733622
2010-04-12,0.8925368532038912
2010-04-13,0.8932072731613185
2010-04-14,0.9033451369685878
2010-04-15,0.9040901585533252
2010-04-16,0.8897039807428332
2010-04-19,0.8930580699066982
2010-04-20,0.9010344758987008
2010-04-21,0.8993942347862415
2010-04-22,0.902077903992679
2010-04-23,0.9079664591083613
2010-04-26,0.9045377683171862
2010-04-27,0.8831440109813595
2010-04-28,0.8898531839974535
2010-04-29,0.9008852726440805
2010-04-30,0.8856048699942307
2010-05-03,0.8970835737163546
2010-05-04,0.8759892175781326
2010-05-05,0.8707710824198779
2010-05-06,0.8418495235442736
2010-05-07,0.8293273917281716
2010-05-10,0.8658513537708635
2010-05-11,0.8633914894463565
2010-05-12,0.8754670061869616
2010-05-13,0.864584120794955
2010-05-14,0.8489307100085542
2010-05-17,0.8493783197724153
2010-05-18,0.8378250144229812
2010-05-19,0.8330544890285873
2010-05-20,0.8015984642011658
2010-05-21,0.8133009728052201
2010-05-24,0.8028656971770743
2010-05-25,0.8036853203891221
2010-05-26,0.7988401933674179
2010-05-27,0.8256002944277557
2010-05-28,0.815238625738556
2010-06-01,0.8015238625738556
2010-06-02,0.822394413830147
2010-06-03,0.8252272862912049
2010-06-04,0.7962321204766546
2010-06-07,0.7863180615513159
2010-06-08,0.7947410826188155
2010-06-09,0.7904917739272286
2010-06-10,0.8135993793144607
2010-06-11,0.817550281496807
2010-06-14,0.8162830485208984
2010-06-15,0.8348429387073029
2010-06-16,0.8345445321980622
2010-06-17,0.835886366801281
2010-06-18,0.8367935225893727
2010-06-21,0.834396323631806
2010-06-22,0.8206159110350726
2010-06-23,0.8180695088228856
2010-06-24,0.8045138957964469
2010-06-25,0.8078838999741381
2010-06-28,0.8053374977619512
2010-06-29,0.7804722780352915
2010-06-30,0.7730578709690253
2010-07-01,0.7696132651640241
2010-07-02,0.7654186643324645
2010-07-06,0.7704368671295283
2010-07-07,0.7947022897726141
2010-07-08,0.8025662959794695
2010-07-09,0.8085573039966577
2010-07-12,0.8090815047645572
2010-07-13,0.8212903097459565
2010-07-14,0.8212147134302823
2010-07-15,0.8214395130005768
2010-07-16,0.7988212942884994
2010-07-19,0.8035400958879583
2010-07-20,0.8124525036306125
2010-07-21,0.8018918972685858
2010-07-22,0.8197923090695685
2010-07-23,0.8269073149382298
2010-07-26,0.835519326794915
2010-07-27,0.8354447251676049
2010-07-28,0.8300525195456263
2010-07-29,0.8260081166570513
